Index,followers,rt,text
292,2728,0,public speak got becom better speaker identifi kind audienc make nervou
293,2728,0,gfoa employe joe mccauley talk veteran day mean happyveteransday
294,2728,10,pjmccoy714 state local govern take note advanc refund risk result higher cost taxpay rate payer
295,2728,0,miss last week gaap updat join encor present dec 7 jan 18 learn everyth need
296,2728,8,senat releas tax plan advanc refund sl govern offici chop block
297,2728,1,look advanc career financ follow gfoajob twitter page today stay connect job openi
298,2728,1,learn gfoa new bestpractic attend webinar thursday nov 9 24 pm cours
299,2728,2,new manag govexec offer 7 idea help transit wisdomwednesday
300,2728,3,twitter expand 280charact mean abl tell even great thing r
301,2728,2,congrat tampabaywat cityofpowelloh traviscountytx win gfoa popular annual financi report awar
302,2728,2,newsroom socialmedia post learn work w new media attend webinar wednesday
303,2728,0,let recogn new follow week thank davidmatkin nickshawkin dzmitrad kathrynsfunblog
304,2728,3,regist gfoa2018 st loui may 69 share idea sharpen skill amp discov new tool amp technolog
305,2728,7,tell member congress support amend offer fulli preserv salt
306,2728,1,tell member congress support amend offer maintain pab issuanc
307,2728,5,tell member congress support amend maintain advanc refund option muni debt issuer
308,2728,3,alert congress set elimin advanc refund pab bond issuanc salt contact rep
309,2728,2,demerathj gfoa mattbub thank opportun
310,2728,0,gfoa presid pjmccoy714 testifi capit market subcommitte today watch replay
311,2728,1,member registr open gfoa2018 st loui join thousand public financ profession may 69
312,2728,0,great journey inde smarterschoolspend schoolbudget
313,2728,2,tip new smarterschoolspend district fortschool demerathj schoolbudget bestpractic
314,2728,0,smarterschoolspend
315,2728,0,clairehertz amp other beavertonsd speak allianc attende collabor amp plan
316,2728,0,pjmccoy714 testifi hous fin svc subcmt tell congress muni issuer access short term capit help bu
317,2728,0,pjmccoy714 messag hous fin svc capit mkt subcommitte mini issuer access short term capit help
318,2728,1,focu trust barrier turnov risk commun keyword allianc attende discuss
319,2728,0,happen gfoa presid pjmccoy714 testifi capit market subcommitte
320,2728,1,team exercis underway discuss work work schoolbudget process
321,2728,5,gfoa shayn kavanagh begin day two allianc talk appreci interview
322,2728,1,tune friday 915 watch gfoa presid pjmccoy714 testifi capit market subcommitte
323,2728,1,big thank staff particip today webinar answer question gaap gfoa
324,2728,0,suptsoma tell schoolbudget stori tcapsnew allianc confer smarterschoolspend
325,2728,0,experi use smarterschoolspend framework jmmarte3
326,2728,0,great discuss among attende allianc excel schoolbudget confer smarterschoolspend
327,2728,1,convers shift issu tree allianc confer smarterschoolspend schoolbudget
328,2728,0,deborah sim pivotlearn get audienc think plan schoolbudget process
329,2728,0,ohjennifert
330,2728,0,come new hashtag year allianc excel schoolbudget confer
331,2728,0,fumingbip enjoy
332,2728,0,lofatblowfish question everi hour
333,2728,0,monicamoniberng glad your enjoy
334,2728,0,love see gaap watch parti gfoa
335,2728,1,thousand particip today gaap updat gfoa
336,2728,0,gaap updat underway couldnt particip today two encor plan dec amp jan
337,2728,1,chriscaldwell5 knoxgov cityknoxvilletn pughcpa account depart particip gfoa gaapupd
338,2728,1,mommatrex gfoa ask oblig wmi webinar particip pic everyon els jealous hatin next 4 hr pl sen
339,2728,1,mvhcpa gfoa gfoa offic watch gaap webinar
340,2728,1,debbycherney account team leader readi learn gfoa gfoa annual gaap updat
341,2728,1,azcham gfoa gfoa particip annual gasb updat
342,2728,0,lakeschool work smarterschoolspend current highlight allianc confer
343,2728,0,develop goalsroot caus analysi current topic allianc confer mattbub schoolbudget
344,2728,0,nate levenson w district manag group talk close achiev gap schoolbudget bestpractic
345,2728,1,attende discuss work well need improv relat schoolbudget district
346,2728,0,selfassess underway allianc excel schoolbudget confer smarterschoolspend
347,2728,0,mattbub talk bestpractic schoolbudget roadmap today allianc confer
348,2728,1,attende began today allianc confer talk other hope learn
349,2728,2,chrisgfoa give open remark allianc excel schoolbudget fall confer chicago
350,2728,0,cwildmancpa dps109 rivertrailsd26 tweetsfrom226 nssd112 welcom
351,2728,0,czzuto enjoy
352,2728,1,attende school district nearli 20 state week allianc excel
353,2728,1,dive teamwork wisdomwednesday wallybock
354,2728,0,localgov halloween2017 fun photo came melinda felp lafcompplan
355,2728,0,halloween2017 rcgov financ offic paulin sumption snap photo
356,2728,0,cityofconro enjoy halloween2017 steve william share photo us
357,2728,1,salt report mention numer nation media outlet thank staff hard work
358,2728,0,happyhalloween
359,2728,0,let recogn new follow week thank francescaskb treasurerderek dbein karilyn77
360,2728,0,hit 4k registr gaap updat sign week webinar encor dec amp jan
361,2728,2,two big gfoa event come check week calendar gaap schoolbudget
362,2728,1,cwildmancpa look forward learn gfoa bestpractic schoolbudget smarterschoolspen
363,2728,0,allan carmodi chesterfieldva speak capit budget amp infrastructur financ train glendal
364,2728,1,pjmccoy714 great see fellow gfoa board member friend ben watkin meet nation feder muni anayst
365,2728,1,less week away biggest webinar year regist
366,2728,4,lizfarmertweet recircul gfoa studi state local tax deduct realli help statswho affect
367,2728,0,congrat czzuto backpack full goodi gfoa
368,2728,1,nodoubletax repjasonlewi eliminatingrestrict salt hurt district vote tomorrow budget h
369,2728,1,nodoubletax repdavetrott vote budget see elimin restrict salt hurt constitu
370,2728,2,nodoubletax repmikebishop vote budget see impact eliminatingrestrict salt mi8
371,2728,1,nodoubletax repandyharrismd hous budget vote see elimin restrict salt hurt district
372,2728,1,nodoubletax repkevinyod elimin restrict salt hurt famili district vote budget
373,2728,1,nodoubletax repdavidyoung vote budget see elimin restrict salt hurt ia03
374,2728,3,nodoubletax repmikecoffman budget vote see elimin restrict salt hurt famili district
375,2728,1,nodoubletax danarohrabach vote budget see elimin restrict salt hurt constitu
376,2728,2,nodoubletax repmimiwalt vote budget see restrict elimin salt would hurt ca45
377,2728,2,nodoubletax repedroyc ahead budget vote see chang salt hurt famili district
378,2728,2,nodoubletax steveknight25 vote budget fulli preserv salt protect famili district ht
379,2728,1,nodoubletax repchrissmith ahead budget vote run eliminatingrestrict salt hurt constitu
380,2728,2,nodoubletax repkenmarch stand homeown texa amp vote budget dont eliminaterestrict salt
381,2728,1,nodoubletax repsmuck elimin restrict salt deduct vote budget resolut
382,2728,1,nodoubletax repbrianfitz eliminatingrestrict salt hurt pa famili vote budget resolut
383,2728,2,nodoubletax repmeehan vote budget philli suburb hurt eliminatingrestrict salt vote budget
384,2728,2,nodoubletax repmeehan vote budget philli suburb hurt eliminatingrestrict salt vote budget
385,2728,1,nodoubletax repryancostello pa cant afford doubl tax eliminatingrestrict salt hurt pa vote budget
386,2728,1,nodoubletax davereichert eliminatingrestrict salt hurt wa famili vote budget resolut
387,2728,1,nodoubletax robwittman eliminatingrestrict salt hurt constitu vote budget resolut
388,2728,2,nodoubletax miablov vote budget resolut hurt utah famili eliminatingrestrict salt
389,2728,1,nodoubletax claudiatenney vote budget resolut hurt central ny famili eliminatingrestrict salt
390,2728,1,nodoubletax repstefanik eliminatingrestrict salt hurt constitu vote budget resolut
391,2728,1,nodoubletax repjohnfaso see ny famili would impact budget resolut eliminatesrestrict salt
392,2728,2,nodoubletax repjimrenacci elimin restrict salt hurt ohioian put ohio first vote budget
