Index,followers,rt,text
221,765754,33,stevenmnuchin1 appreci discuss usindia bilater econ issu w counterpart arunjaitley imfmeet
222,765754,36,stevenmnuchin1 pleasur meet w fm shaikh ahm bin moham al khalifa discuss import bilater econ issu u
223,765754,35,stevenmnuchin1 alway great sit philiphammonduk discuss import issu face respect countri
224,765754,45,stevenmnuchin1 today met w mexican counterpart joseamead discuss import bilater econ issu two nation
225,765754,29,stevenmnuchin1 met w eucommiss vp vdombrovski discuss ongo econ collabor us amp eu imfmeet
226,765754,387,treasuri design iran islam revolutionari guard terror author four entiti wmd support
227,765754,47,stevenmnuchin1 product meet canadian deleg fm billmorneau alway happi welcom ustreasuri
228,765754,7,wisconsinmc wisconsin busi voic exclus ustreasuri tony4ni time america first tax overhaul taxreform
229,765754,24,treasuri report current capit regul find need signific reform promot growth amp vibrant fin
230,765754,19,treasuri releas eo report outlin way streamlin amp reduc burden capit market regul
231,765754,22,todaytreasuri releas report upcom action would reduc burden 8 tax regul report
232,765754,74,stevenmnuchin1 discuss import taxreform chucktodd meetthepress import econom growth
233,765754,38,stevenmnuchin1 great sit gstephanopoulo discuss need taxreform
234,765754,92,stevenmnuchin1 morningsmaria discuss pro growth pro job pro american taxreform plan thank
235,765754,32,treasuri sanction bank amp repres link north korean financi network
236,765754,243,stevenmnuchin1 statement potu realdonaldtrump eo strengthen us abil cut fund north korean regim ht
237,765754,29,secretari stevenmnuchin1 remark potu execut order impos addit sanction north korea
238,765754,10,elihmil check portion interview morningmoneyben politicopro talk taxreform topic prosumm
239,765754,37,treasuri sanction mexican entiti amp individu link cjng amp lo cuini drug traffick organ
240,765754,37,treasuri target support iran islam revolutionari guardamp network respons cyberattack us
241,765754,111,stevenmnuchin1 im specialreport w bretbaier 6pm discuss need taxreform american critic job
242,765754,26,statement secretari steven mnuchin 16th anniversari terror attack septemb 11 2011
243,765754,150,stevenmnuchin1 yesterday great trip north dakota w realdonaldtrump spoke directli hard work american amp small biz
244,765754,46,tomorrow stevenmnuchin1 talk taxreform amp level play field american job creator morningsmaria tune 730 et
245,765754,32,treasuri target south sudanes govern offici relat compani continu destabil
246,765754,86,stevenmnuchin1 happi laborday hardwork treasuri employe american thank contribut great
247,765754,31,ustreasuri found 228 year ago thank employe dedic histor institut happi bday treasuri
248,765754,103,stevenmnuchin1 great talk taxreform w steveliesman squawkcnbc taxreform essenti help hardwork american famili
249,765754,35,treasuri collabor w iraqi gov sanction isi financ emir amp dismantl global isi financi network
250,765754,67,stevenmnuchin1 great meet hard work employe fiscalservic today parkersburg wv thank everyth h
251,765754,96,realdonaldtrump sign eo impos strong financi sanction dictatorship venezuela learn
252,765754,84,stevenmnuchin1 thank attend taxreform discuss w senatemajldr host glichamb small busi j
253,765754,246,stevenmnuchin1 thank usmint staff host fortknox usbd first ustreasuri secretari visit sinc john snyder 1948
254,765754,1862,stevenmnuchin1 statement charlottesvil yale classmat inquiri
255,765754,642,treasuri sanction longtim mexican drug kingpin raul flore hernandez vast network
256,765754,2431,ofac kingpin action target 22 mexican nation amp 43 entiti largest kingpin design mexican dr
257,765754,264,stevenmnuchin1 pre maduro swore illegitim constitu assembl entrench dictatorship
258,765754,935,treasuri sanction 8 individu involv venezuela illegitim constitu assembl
259,765754,68,bep produc purpl heart certif sinc wwii today amp everi day honor sacrif
260,765754,10,today us treasur jovita carranza discuss financi literaci save success
261,765754,11,asst secretari pa tony4ni join varneyco talk taxreform amp import econ growth amp job creation
