Index,followers,rt,text
437,886292,124,hqusafepa quick look back 2017 usafeafafrica happi holiday useucom usafricacommand usairforc usnato alli
438,886292,55,afspac proud serv new joint forc space compon command gen jay raymond jfscc integr space oper
439,886292,233,day airforc histori
440,886292,51,dyk uniqu program doverafb uniqu one kind deptofdefens fin
441,886292,45,thankyou courag share stori greg militaryhealth
442,886292,30,gendavegoldfein thank reagandefens opportun part rndf panel 3 spoke import bud
443,886292,35,secafoffici import convers today space warfight domain rndf
444,886292,189,foxnew secafoffici low readi need restor readi forc win fight jengriff
445,886292,177,day airforc histori
446,886292,39,clear see receiv toplevel recognit
447,886292,92,veteransinblu becom countri music singer ryan daniel munit nco usaf
448,886292,155,day airforc histori
449,886292,90,find one uniqu airman chang game reaper train scenario
450,886292,32,icymi aroundtheairforc
