Index,followers,rt,text
362,2673,8,eparesearch weve team w utahdeq amp noaaesrl inform reduc high pollut level ut winter
363,2673,0,air qualiti action day code yellow forecast particl pollut level franklin id
364,2673,0,remind airnow data air qualiti monitor select us embassi consul around world
365,2673,0,air qualiti action day code orang forecast particl pollut level citi ca
366,2673,1,today air qualiti index code orang particl pollut level imperi valley ca area
367,2673,0,air qualiti action day code orang forecast particl pollut level denver co
368,2673,1,got asthma follow asthma action plan alert symptom even exercis air pollut delay effect
369,2673,0,wildfir smoke affect airqual area protect lung heart
370,2673,1,even healthi peopl affect wildfir smoke heavi
371,2673,3,cdcasthma protect air pollut physic activ asthma
372,2673,2,wildfiresmok make hard see outsid pay attent airqual forecast low visibl warn
373,2673,0,wildfir particl level low insid burn stove fireplac candl cigarett vacuum
374,2673,0,wildfiresmok prompt code red aqi forecast particlepollut part ga nc sc tn
375,2673,3,airqual action day code red forecast particl pollut level throughout citi ncscgatn
376,2673,0,wildfir smoke affect airqual area protect lung heart
377,2673,0,air qualiti action day code red forecast particl pollut level ashevil valley amp hickori nc
378,2673,1,air qualiti action day code orang forecast particl pollut level greenvillespartanburg
379,2673,1,air qualiti action day code orang forecast particl pollut level ashevil valley
380,2673,1,air qualiti action day code red forecast particl pollut level knoxvil tn area
381,2673,0,add particl pollut around avoid outdoor burn idl car amp drive slowli unpav
382,2673,18,eparesearch citizen scientist measur local air qualiti use updat airsensor toolbox help understand data
383,2673,3,check air qualiti flag fli ca pa teach commun airqual airnow
384,2673,2,eparesearch villag green vgbench station nationalzoo temporarili offlin oct 24 earli nov reloc
385,2673,4,particl pollutionparticul matterpm thing mix liquid droplet amp solid float air
